Graph,COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),Cumulative COVID-19 cases (n),Cumulative COVID-19 cases (n),Cumulative COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),"COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)",Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Hospitalized cases (n),Hospitalized cases (n),COVID-19 attributed deaths (n),ICU capacity used (%),ICU capacity used (%),ICU capacity used (%),ICU bed capacity (n),ICU bed capacity (n),Non-ICU capacity used (%),Non-ICU capacity used (%),Non-ICU capacity used (%),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),Test volume for COVID-19 (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),COVID-19 vaccine doses (n),COVID-19 vaccine doses (n),COVID-19 vaccine doses administered (n),COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,Vaccine coverage (%),Vaccine coverage (%),Vaccine coverage (%)
Line,Died,Recovered,Active,Total,Unknown exposure,Travel,Known exposure,Probable,Confirmed,80+ years,60-79 years,5-11 years,30-59 years,20-29 years,12-19 years,0-4 years,80+ years,60-79 years,5-11 years,30-59 years,20-29 years,12-19 years,0-4 years,Second dose after 14 days,Third dose within 14 days,Third dose after 14 days,Unvaccinated,First dose within 14 days,First dose after 14 days,Second dose within 14 days,Second dose after 14 days,Third dose within 14 days,Unvaccinated,First dose within 14 days,First dose after 14 days,Second dose within 14 days,Third dose after 14 days,Non ICU,ICU,COVID-19 attributed deaths (n),Unoccupied ICU bed,non-COVID occupied ICU bed,COVID occupied ICU bed,Current total ICU beds,Baseline ICU beds,Unoccupied non-ICU bed,non-COVID occupied non-ICU bed,COVID occupied non-ICU bed,Unknown,South Zone,North Zone,Edmonton Zone,Central Zone,Calgary Zone,Test volume for COVID-19 (n),Omicron,Kappa,Gamma,Delta,Beta,Alpha,Calgary,Banff,Airdrie,Red Deer,Lacombe,Fort Saskatchewan,Edmonton,Grande Prairie,Fort McMurray,Taber,Medicine Hat,Lethbridge,Brooks,Strathmore,Okotoks,High River,Canmore,Cold Lake,doses received,doses administered,COVID-19 vaccine doses administered (n),dose 4,dose 3,dose 2,dose 1,% of population with 3 doses,% of population with 2 doses,% of population with 1 dose
2021-07-28,2321.0,230234.0,1495.0,234050.0,75924.0,6774.0,145927.0,4.0,218.0,1.0,7.0,10.0,78.0,63.0,18.0,8.0,0.86,1.0,2.43,4.14,10.57,4.43,2.86,1.0,0.0,0.0,48.0,2.0,9.0,1.0,8.0,0.0,15.0,0.0,3.0,1.0,0.0,68.0,20.0,2.0,25.64,64.1,10.26,195.0,173.0,5.98999999999999,92.83,1.18,8.0,12672.0,26706.0,78033.0,20966.0,95665.0,7864.0,0.0,0.0,9.0,178.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5334781.0,17701.0,0.0,0.0,14300.0,3401.0,0.0,56.2,64.5
2021-07-29,2321.0,230283.0,1643.0,234247.0,75988.0,6799.0,146031.0,4.0,193.0,2.0,8.0,10.0,82.0,65.0,20.0,8.0,1.0,1.0,2.43,4.29,10.86,4.71,2.71,1.0,0.0,0.0,49.0,2.0,9.0,1.0,9.0,0.0,14.0,0.0,3.0,1.0,0.0,70.0,19.0,0.0,24.11,66.15,9.74,195.0,173.0,5.13,93.65,1.22,8.0,12689.0,26721.0,78067.0,20979.0,95783.0,8291.0,0.0,0.0,3.0,154.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5352044.0,17263.0,0.0,0.0,13764.0,3499.0,0.0,56.5,64.6
2021-07-30,2322.0,230349.0,1812.0,234483.0,76045.0,6833.0,146170.0,5.0,231.0,2.0,8.0,9.0,85.0,61.0,19.0,8.0,1.14,1.0,2.14,4.43,10.43,4.71,2.86,1.0,0.0,0.0,54.0,2.0,8.0,1.0,9.0,0.0,14.0,0.0,2.0,1.0,0.0,74.0,18.0,1.0,26.15,64.62,9.23,195.0,173.0,6.84999999999999,91.86,1.29,8.0,12708.0,26749.0,78120.0,20998.0,95900.0,6701.0,0.0,0.0,5.0,205.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5369277.0,17233.0,0.0,0.0,13711.0,3522.0,0.0,56.8,64.7
2021-07-31,2322.0,230393.0,1991.0,234706.0,76109.0,6867.0,146293.0,1.0,222.0,2.0,9.0,8.0,83.0,61.0,20.0,8.0,1.29,1.0,2.0,4.43,10.43,4.86,2.86,1.0,0.0,0.0,54.0,2.0,8.0,1.0,9.0,0.0,14.0,0.0,1.0,1.0,0.0,74.0,17.0,0.0,25.13,66.15,8.72,195.0,173.0,9.47999999999999,89.23,1.29,8.0,12730.0,26787.0,78167.0,21013.0,96001.0,6027.0,0.0,0.0,2.0,194.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5380128.0,10851.0,0.0,0.0,8572.0,2279.0,0.0,57.0,64.7
2021-08-01,2322.0,230441.0,2084.0,234847.0,76150.0,6891.0,146365.0,1.0,141.0,2.0,11.0,9.0,92.0,68.0,24.0,8.0,1.71,1.29,2.29,5.0,11.57,5.71,3.0,2.0,0.0,0.0,53.0,1.0,8.0,1.0,8.0,0.0,15.0,1.0,1.0,1.0,0.0,71.0,20.0,0.0,23.07,66.67,10.26,195.0,173.0,9.86999999999999,88.9,1.23,8.0,12743.0,26803.0,78189.0,21026.0,96078.0,4392.0,0.0,0.0,4.0,125.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5385385.0,5257.0,0.0,15.0,3975.0,1267.0,0.0,57.1,64.8
2021-08-02,2322.0,230509.0,2140.0,234971.0,76179.0,6922.0,146428.0,2.0,122.0,3.0,12.0,9.0,103.0,78.0,27.0,8.0,1.71,1.57,2.14,5.57,13.14,6.43,2.86,2.0,0.0,0.0,48.0,1.0,8.0,2.0,8.0,0.0,18.0,1.0,1.0,1.0,0.0,67.0,23.0,0.0,20.0,68.21,11.79,195.0,173.0,9.06999999999999,89.76,1.17,8.0,12749.0,26813.0,78209.0,21040.0,96152.0,4478.0,0.0,0.0,4.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5390339.0,4954.0,0.0,10.0,3611.0,1333.0,0.0,57.2,64.8
2021-08-03,2322.0,230608.0,2245.0,235175.0,76259.0,6960.0,146508.0,4.0,200.0,3.0,15.0,11.0,111.0,85.0,30.0,8.0,1.71,1.86,2.71,6.0,14.43,7.14,2.86,2.0,0.0,0.0,53.0,1.0,9.0,3.0,9.0,0.0,19.0,1.0,1.0,0.0,0.0,75.0,23.0,0.0,17.44,70.77,11.79,195.0,173.0,6.87,91.83,1.3,8.0,12780.0,26834.0,78235.0,21049.0,96269.0,5434.0,0.0,0.0,0.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5402231.0,11892.0,0.0,26.0,8810.0,3056.0,0.0,57.4,64.9
2021-08-04,2323.0,230756.0,2492.0,235571.0,76384.0,7021.0,146713.0,4.0,392.0,3.0,15.0,12.0,121.0,93.0,33.0,8.0,2.0,2.0,3.0,6.57,15.71,7.71,2.57,2.0,0.0,0.0,54.0,1.0,10.0,2.0,12.0,0.0,20.0,1.0,1.0,0.0,0.0,79.0,24.0,1.0,21.54,66.15,12.31,195.0,173.0,5.38,93.25,1.37,8.0,12847.0,26914.0,78314.0,21071.0,96417.0,7476.0,0.0,0.0,3.0,351.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5413104.0,10873.0,0.0,32.0,7972.0,2869.0,0.0,57.5,64.9
2021-08-05,2325.0,230924.0,2686.0,235935.0,76531.0,7071.0,146870.0,1.0,363.0,3.0,17.0,14.0,127.0,97.0,33.0,8.0,2.0,2.29,3.43,7.0,16.43,7.71,2.71,3.0,0.0,0.0,64.0,1.0,10.0,0.0,11.0,0.0,21.0,1.0,1.0,0.0,0.0,86.0,26.0,2.0,23.08,63.59,13.33,195.0,173.0,5.79000000000001,92.71,1.5,8.0,12895.0,26964.0,78409.0,21084.0,96575.0,7298.0,0.0,0.0,1.0,325.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5423757.0,10653.0,0.0,40.0,7978.0,2635.0,0.0,57.7,65.0
2021-08-06,2327.0,231067.0,2932.0,236326.0,76658.0,7135.0,147057.0,6.0,385.0,3.0,17.0,15.0,137.0,106.0,35.0,8.0,2.43,2.29,3.86,7.57,18.0,8.29,2.71,2.0,0.0,0.0,67.0,1.0,11.0,2.0,11.0,0.0,22.0,1.0,1.0,0.0,0.0,92.0,26.0,2.0,25.13,61.54,13.33,195.0,173.0,6.92,91.48,1.6,8.0,12929.0,27031.0,78495.0,21122.0,96741.0,7801.0,0.0,0.0,6.0,334.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5435007.0,11250.0,0.0,57.0,8472.0,2721.0,0.0,57.9,65.0
2021-08-07,2327.0,231171.0,3203.0,236701.0,76767.0,7200.0,147246.0,5.0,370.0,5.0,21.0,18.0,155.0,117.0,39.0,10.0,3.43,2.86,4.57,8.43,19.86,9.14,3.57,2.0,0.0,0.0,62.0,1.0,12.0,3.0,15.0,0.0,21.0,1.0,0.0,0.0,0.0,93.0,24.0,0.0,29.74,57.95,12.31,195.0,173.0,8.55,89.83,1.62,8.0,12984.0,27065.0,78612.0,21144.0,96888.0,7708.0,0.0,0.0,4.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5443596.0,8589.0,0.0,26.0,6541.0,2022.0,0.0,58.1,65.1
2021-08-08,2328.0,231279.0,3335.0,236942.0,76835.0,7247.0,147369.0,7.0,234.0,5.0,23.0,19.0,163.0,123.0,41.0,11.0,3.86,3.14,4.86,8.86,20.86,9.71,4.0,3.0,0.0,0.0,68.0,1.0,13.0,3.0,17.0,0.0,23.0,1.0,0.0,0.0,0.0,102.0,27.0,1.0,25.64,60.51,13.85,195.0,173.0,8.8,89.43,1.77,8.0,13036.0,27099.0,78665.0,21159.0,96975.0,4472.0,0.0,0.0,2.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5448173.0,4577.0,0.0,10.0,3405.0,1162.0,0.0,58.1,65.1
2021-08-09,2328.0,231470.0,3430.0,237228.0,76943.0,7285.0,147507.0,6.0,280.0,6.0,25.0,23.0,175.0,130.0,43.0,13.0,4.29,3.29,6.0,9.43,22.14,10.29,4.71,3.0,0.0,0.0,73.0,1.0,14.0,1.0,17.0,0.0,25.0,1.0,0.0,0.0,0.0,106.0,29.0,0.0,20.51,64.62,14.87,195.0,173.0,7.17,90.99,1.84,8.0,13072.0,27160.0,78736.0,21180.0,97072.0,5446.0,0.0,0.0,2.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618385.0,5456683.0,8510.0,0.0,26.0,6126.0,2358.0,0.0,58.3,65.2
2021-08-10,2328.0,231665.0,3735.0,237728.0,77114.0,7347.0,147766.0,7.0,493.0,7.0,26.0,26.0,187.0,138.0,45.0,14.0,5.29,3.43,6.57,10.0,23.29,10.57,5.0,2.0,0.0,0.0,75.0,2.0,13.0,1.0,19.0,0.0,29.0,1.0,0.0,0.0,0.0,110.0,32.0,0.0,21.03,62.56,16.41,195.0,173.0,6.16,91.93,1.91,9.0,13184.0,27209.0,78856.0,21219.0,97251.0,8640.0,0.0,1.0,6.0,446.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6751765.0,5464762.0,8079.0,0.0,43.0,5618.0,2418.0,0.0,58.4,65.2
2021-08-11,2328.0,231881.0,4067.0,238276.0,77286.0,7429.0,148054.0,10.0,538.0,7.0,28.0,26.0,189.0,141.0,46.0,14.0,5.29,3.71,6.57,10.14,23.86,11.0,5.29,2.0,0.0,0.0,84.0,1.0,9.0,1.0,24.0,0.0,32.0,2.0,0.0,0.0,0.0,119.0,36.0,0.0,20.51,61.03,18.46,195.0,173.0,6.31,91.62,2.07,10.0,13253.0,27300.0,79003.0,21276.0,97434.0,8606.0,0.0,0.0,2.0,475.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5473157.0,8395.0,0.0,38.0,5909.0,2448.0,0.0,58.5,65.3
2021-08-12,2328.0,232123.0,4404.0,238855.0,77470.0,7520.0,148344.0,16.0,563.0,9.0,29.0,26.0,196.0,149.0,50.0,14.0,6.0,3.86,6.71,10.43,25.14,11.86,5.29,2.0,0.0,0.0,84.0,1.0,10.0,1.0,24.0,0.0,34.0,2.0,0.0,0.0,0.0,120.0,38.0,0.0,21.54,58.97,19.49,195.0,173.0,6.83,91.08,2.09,11.0,13331.0,27390.0,79170.0,21318.0,97635.0,9314.0,0.0,0.0,6.0,505.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5481697.0,8540.0,0.0,36.0,5980.0,2524.0,0.0,58.7,65.3
2021-08-13,2330.0,232319.0,4773.0,239422.0,77670.0,7595.0,148626.0,6.0,561.0,9.0,32.0,29.0,203.0,150.0,52.0,17.0,6.0,4.29,7.29,10.71,25.29,12.29,6.14,2.0,0.0,0.0,86.0,1.0,9.0,1.0,25.0,0.0,35.0,2.0,0.0,0.0,0.0,122.0,39.0,2.0,22.56,57.44,20.0,195.0,173.0,7.67,90.21,2.12,11.0,13399.0,27463.0,79364.0,21375.0,97810.0,8016.0,0.0,0.0,2.0,514.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5491539.0,9842.0,0.0,57.0,6845.0,2940.0,0.0,58.8,65.4
2021-08-14,2330.0,232482.0,5060.0,239872.0,77819.0,7665.0,148843.0,5.0,445.0,8.0,33.0,31.0,216.0,156.0,55.0,16.0,5.86,4.29,7.71,11.43,26.14,13.14,5.86,2.0,0.0,0.0,82.0,1.0,7.0,1.0,22.0,0.0,40.0,2.0,0.0,0.0,0.0,113.0,44.0,0.0,21.03,56.41,22.56,195.0,173.0,9.44,88.59,1.97,12.0,13461.0,27511.0,79490.0,21403.0,97995.0,7152.0,0.0,0.0,0.0,404.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5498365.0,6826.0,0.0,28.0,4754.0,2044.0,0.0,58.9,65.5
2021-08-15,2332.0,232630.0,5298.0,240260.0,77974.0,7711.0,149027.0,4.0,384.0,10.0,35.0,34.0,236.0,163.0,56.0,18.0,6.71,4.71,8.57,12.43,27.43,13.29,6.57,2.0,0.0,0.0,96.0,1.0,8.0,1.0,22.0,0.0,40.0,2.0,0.0,0.0,0.0,128.0,44.0,2.0,18.47,58.97,22.56,195.0,173.0,9.20999999999999,88.56,2.23,12.0,13508.0,27586.0,79621.0,21441.0,98092.0,5331.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5502067.0,3702.0,0.0,12.0,2553.0,1137.0,0.0,59.0,65.5
2021-08-16,2332.0,232762.0,5576.0,240670.0,78097.0,7762.0,149258.0,7.0,403.0,10.0,40.0,34.0,248.0,165.0,58.0,19.0,7.14,5.29,8.71,13.14,27.71,13.86,7.14,3.0,0.0,0.0,105.0,1.0,9.0,1.0,25.0,0.0,40.0,2.0,0.0,0.0,0.0,141.0,45.0,0.0,18.46,58.46,23.08,195.0,173.0,7.59999999999999,89.95,2.45,13.0,13561.0,27653.0,79762.0,21478.0,98203.0,5494.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5510311.0,8244.0,0.0,26.0,5479.0,2739.0,0.0,59.1,65.5
2021-08-17,2334.0,233132.0,5872.0,241338.0,78310.0,7862.0,149595.0,6.0,662.0,10.0,46.0,36.0,261.0,170.0,63.0,23.0,7.0,6.14,9.29,13.86,28.57,15.0,8.71,3.0,0.0,0.0,101.0,1.0,10.0,1.0,31.0,0.0,43.0,2.0,0.0,0.0,0.0,144.0,48.0,2.0,12.3,63.08,24.62,195.0,173.0,6.81999999999999,90.68,2.5,13.0,13641.0,27763.0,79952.0,21549.0,98420.0,9229.0,0.0,0.0,1.0,592.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5517861.0,7550.0,0.0,36.0,4947.0,2567.0,0.0,59.2,65.6
2021-08-18,2339.0,233506.0,6311.0,242156.0,78584.0,7952.0,150033.0,15.0,803.0,12.0,49.0,41.0,273.0,173.0,67.0,28.0,8.57,6.57,10.43,14.43,29.0,15.86,10.57,2.0,0.0,0.0,118.0,2.0,11.0,1.0,32.0,0.0,41.0,1.0,0.0,0.0,0.0,164.0,44.0,5.0,21.03,56.41,22.56,195.0,173.0,7.10000000000001,90.05,2.85,16.0,13748.0,27887.0,80226.0,21647.0,98632.0,10007.0,0.0,0.0,2.0,739.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5525785.0,7924.0,0.0,45.0,5156.0,2723.0,0.0,59.3,65.7
2021-08-19,2341.0,233914.0,6648.0,242903.0,78819.0,8053.0,150418.0,15.0,732.0,12.0,51.0,43.0,278.0,172.0,66.0,30.0,8.57,6.86,11.0,14.86,28.86,15.86,11.29,2.0,0.0,0.0,133.0,2.0,11.0,1.0,36.0,0.0,44.0,1.0,0.0,0.0,0.0,183.0,47.0,2.0,21.03,54.87,24.1,195.0,173.0,6.27999999999999,90.54,3.18,17.0,13817.0,28023.0,80465.0,21723.0,98858.0,9034.0,0.0,0.0,1.0,674.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5533790.0,8005.0,0.0,60.0,5129.0,2816.0,0.0,59.5,65.7
2021-08-20,2342.0,234270.0,7098.0,243710.0,79101.0,8146.0,150836.0,4.0,803.0,14.0,55.0,46.0,293.0,179.0,69.0,31.0,10.0,7.43,11.86,15.71,30.0,16.43,11.86,2.0,0.0,0.0,154.0,2.0,10.0,1.0,33.0,0.0,43.0,1.0,1.0,0.0,0.0,200.0,47.0,1.0,20.0,55.9,24.1,195.0,173.0,7.25,89.27,3.48,17.0,13902.0,28151.0,80710.0,21830.0,99100.0,8977.0,0.0,0.0,4.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5543094.0,9304.0,0.0,48.0,6199.0,3057.0,0.0,59.6,65.8
2021-08-21,2344.0,234519.0,7524.0,244387.0,79319.0,8199.0,151225.0,5.0,672.0,18.0,63.0,52.0,316.0,185.0,74.0,36.0,13.0,8.57,13.43,17.0,31.14,17.57,13.57,2.0,0.0,0.0,147.0,2.0,9.0,0.0,36.0,0.0,43.0,3.0,1.0,0.0,0.0,194.0,49.0,2.0,22.05,52.82,25.13,195.0,173.0,10.0,86.63,3.37,17.0,13992.0,28247.0,80919.0,21918.0,99294.0,8423.0,0.0,0.0,2.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5549268.0,6174.0,0.0,33.0,4174.0,1967.0,0.0,59.7,65.8
2021-08-22,2348.0,234801.0,7705.0,244854.0,79453.0,8255.0,151488.0,4.0,463.0,19.0,71.0,57.0,330.0,192.0,79.0,38.0,13.29,9.71,14.71,17.71,32.43,18.86,14.57,2.0,0.0,0.0,148.0,2.0,11.0,0.0,41.0,0.0,48.0,3.0,1.0,0.0,0.0,202.0,54.0,4.0,26.16,46.15,27.69,195.0,173.0,10.35,86.14,3.51,17.0,14042.0,28305.0,81084.0,21964.0,99442.0,5617.0,0.0,0.0,0.0,432.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5552465.0,3197.0,0.0,22.0,2131.0,1044.0,0.0,59.7,65.9
2021-08-23,2353.0,235268.0,7874.0,245495.0,79664.0,8333.0,151823.0,7.0,634.0,20.0,75.0,63.0,355.0,203.0,88.0,41.0,14.43,10.29,16.14,19.14,34.29,21.14,15.57,2.0,0.0,0.0,158.0,2.0,11.0,0.0,45.0,0.0,52.0,3.0,1.0,0.0,0.0,216.0,58.0,5.0,23.08,47.18,29.74,195.0,173.0,8.41,87.83,3.76,18.0,14129.0,28452.0,81265.0,22027.0,99604.0,6028.0,0.0,0.0,2.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771655.0,5560204.0,7739.0,0.0,47.0,4901.0,2791.0,0.0,59.9,65.9
2021-08-24,2357.0,235771.0,8440.0,246568.0,80173.0,8404.0,152290.0,3.0,1070.0,22.0,79.0,75.0,379.0,215.0,92.0,44.0,15.86,10.71,19.29,20.29,36.29,22.14,16.43,1.0,0.0,0.0,173.0,4.0,11.0,0.0,54.0,0.0,55.0,2.0,1.0,0.0,0.0,242.0,59.0,4.0,26.4,43.65,29.95,197.0,173.0,7.65000000000001,88.14,4.21,19.0,14250.0,28625.0,81595.0,22159.0,99920.0,11789.0,0.0,1.0,3.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772155.0,5568302.0,8098.0,0.0,52.0,4891.0,3155.0,0.0,60.0,66.0
2021-08-25,2358.0,236299.0,9010.0,247667.0,80871.0,8454.0,152559.0,3.0,1096.0,23.0,83.0,79.0,402.0,221.0,95.0,42.0,16.14,11.29,20.29,21.57,37.29,22.71,16.0,1.0,0.0,0.0,182.0,5.0,10.0,1.0,58.0,0.0,61.0,1.0,1.0,0.0,0.0,256.0,64.0,1.0,25.89,41.62,32.49,197.0,173.0,7.23999999999999,88.31,4.45,19.0,14348.0,28868.0,81930.0,22299.0,100203.0,10600.0,0.0,0.0,1.0,947.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772155.0,5576932.0,8630.0,0.0,55.0,5020.0,3555.0,0.0,60.1,66.1
2021-08-26,2362.0,236874.0,9595.0,248831.0,81666.0,8489.0,152842.0,13.0,1151.0,24.0,88.0,89.0,425.0,229.0,102.0,46.0,17.14,12.0,22.71,22.71,38.57,24.43,17.14,2.0,0.0,0.0,191.0,5.0,10.0,0.0,67.0,0.0,68.0,1.0,2.0,0.0,0.0,273.0,73.0,4.0,23.35,39.59,37.06,197.0,173.0,6.98999999999999,88.26,4.75,20.0,14443.0,29118.0,82294.0,22400.0,100556.0,11592.0,0.0,0.0,3.0,1045.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772155.0,5585814.0,8882.0,0.0,51.0,5245.0,3586.0,0.0,60.2,66.2
2021-08-27,2366.0,237384.0,10303.0,250053.0,82512.0,8520.0,153134.0,7.0,1215.0,25.0,94.0,92.0,443.0,235.0,105.0,47.0,18.0,12.71,23.57,23.57,39.57,25.14,17.43,3.0,0.0,0.0,201.0,5.0,9.0,0.0,71.0,0.0,79.0,1.0,2.0,0.0,0.0,286.0,85.0,4.0,21.36,37.38,41.26,206.0,173.0,7.62,87.41,4.97,20.0,14556.0,29377.0,82652.0,22566.0,100882.0,11448.0,0.0,0.0,0.0,1104.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772155.0,5595575.0,9761.0,0.0,60.0,5867.0,3834.0,0.0,60.3,66.2
